,,,,,,,,,,,,,,,,,,,,,,,Areas and Densities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blocks and Roads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.399642,-78.18988,La_Tola_T1_T2_T3.pdf,La_Tola_metrics.jpg,La_Tola.zip,La_Tola.jpg,La_Tola_Metrics.jpg,La_Tola.zip,,,,La_Tola.jpg,La_Tola.png,La Tola,NARINO,America Latina y el Caribe (ALC),"12,289",58,213.35,1991-06-01,1998-02-01,2015-06-01,784,"5,694","12,289",29.7%,4.4%,0%,45%,53%,0%,0%,0%,1%,0%,0%,8%,52%,44%,4.5%,1.7%,32,43,58,"1,452",296,399,-23.9%,1.7%,25,132,213,25.2%,2.8%,21%,22%,  10.3 ,  9.3 ,3%,2%,10%,18%,56%,73%,31%,7%,0%,0%,8.6,5.1,0.0,0.0,8.6,5.1,100%,100%,0%,0%,100%,100%,12,36,-,-,12,36,0.8,0.7,-,-,-,-,6%,34%,94%,34%,0%,0%,0%,0%,19,13,30.5%,-2.3%,0,3,0%,27%,11,8,57%,61%,1,1,5%,4%,7,1,38%,8%
48,-4.218865811,-69.93322888,Leticia_T1_T2_T3.pdf,Leticia_metrics.jpg,Leticia.zip,Leticia.jpg,Leticia_Metrics.jpg,Leticia.zip,,,,Leticia.jpg,Leticia.png,Leticia,AMAZONAS,America Latina y el Caribe (ALC),"24,552",598,41.04,1991-09-01,2000-10-01,2015-07-01,"18,944","19,868","24,552",0.5%,1.4%,42%,43%,41%,18%,18%,21%,2%,2%,1%,39%,37%,37%,3.9%,2.4%,293,417,598,105,75,65,-3.7%,-1.0%,65,48,41,-3.4%,-1.0%,13%,13%,  7.0 ,  4.0 ,17%,46%,45%,49%,27%,5%,9%,0%,3%,0%,3.7,2.7,0.0,0.0,2.7,2.0,100%,100%,0%,0%,100%,96%,74,113,-,-,97,167,2.8,3.7,161,-,110,-,29%,59%,48%,59%,23%,0%,0%,0%,83,113,5.1%,2.1%,29,28,35%,25%,28,34,34%,30%,13,21,15%,18%,13,31,16%,27%
49,9.226403638,-75.81920017,Lorica_T1_T2_T3.pdf,Lorica_metrics.jpg,Lorica.zip,Lorica.jpg,Lorica_Metrics.jpg,Lorica.zip,,,,Lorica.jpg,Lorica.png,Lorica,CORDOBA,America Latina y el Caribe (ALC),"52,558",646,81.32,1991-03-01,2001-01-01,2013-12-01,"23,875","37,961","52,558",4.7%,2.5%,25%,43%,45%,28%,21%,20%,3%,2%,2%,45%,33%,33%,6.1%,1.9%,276,503,646,156,113,122,-3.3%,0.6%,87,76,81,-1.4%,0.6%,19%,21%,  6.4 ,  6.2 ,14%,10%,65%,73%,14%,13%,7%,1%,1%,2%,1.4,1.1,0.0,0.0,1.4,1.1,91%,84%,0%,0%,91%,84%,253,335,-,-,253,335,0.8,0.8,227,104,326,-,0%,82%,69%,78%,30%,2%,0%,2%,182,96,12.1%,-4.9%,43,28,24%,29%,104,51,57%,54%,11,5,6%,5%,24,12,13%,13%
50,7.842171689,-72.50154993,Los_Patios_T1_T2_T3.pdf,Los_Patios_metrics.jpg,Los_Patios.zip,Los_Patios.jpg,Los_Patios_Metrics.jpg,Los_Patios.zip,,,,Los_Patios.jpg,Los_Patios.png,Los Patios,NORTE DE SANTANDER,America Latina y el Caribe (ALC),"88,249","1,142",77.28,1991-05-01,2001-01-01,2015-01-01,"37,293","61,271","88,249",5.1%,2.6%,22%,50%,54%,30%,15%,13%,2%,1%,1%,46%,33%,32%,4.7%,2.4%,522,818,1142,133,112,114,-1.8%,0.2%,71,75,77,0.5%,0.2%,24%,23%,  8.3 ,  5.8 ,9%,15%,46%,75%,33%,7%,6%,1%,5%,2%,2.5,2.2,1.2,1.4,1.3,0.8,99%,96%,96%,94%,100%,99%,124,170,256,238,145,182,1.8,1.8,190,165,102,205,16%,84%,53%,41%,32%,15%,0%,28%,267,224,9.9%,-1.2%,91,70,34%,31%,143,71,54%,32%,8,7,3%,3%,24,75,9%,34%
51,9.230106379,-74.74383957,Magangue_T1_T2_T3.pdf,Magangue_metrics.jpg,Magangue.zip,Magangue.jpg,Magangue_Metrics.jpg,Magangue.zip,,,,Magangue.jpg,Magangue.png,Magangué,BOLIVAR,America Latina y el Caribe (ALC),"76,538",855,89.54,1987-01-01,2001-07-01,2014-07-01,"44,123","67,441","76,538",2.9%,1.0%,15%,43%,54%,39%,20%,15%,2%,1%,1%,44%,35%,29%,2.7%,0.6%,536,790,855,148,132,127,-0.8%,-0.3%,82,85,90,0.3%,0.4%,21%,24%,  7.7 ,  6.7 ,7%,7%,53%,67%,31%,26%,7%,1%,3%,0%,2.0,1.5,0.0,0.0,2.0,1.5,99%,93%,100%,100%,99%,93%,154,239,13,13,155,239,1.2,0.9,183,174,176,-,0%,94%,96%,94%,4%,0%,0%,0%,213,92,4.9%,-6.4%,66,62,31%,67%,126,20,59%,22%,4,2,2%,2%,17,9,8%,10%
52,1.765427,-78.18193,Magui_T1_T2_T3.pdf,Magui_metrics.jpg,Magui.zip,Magui.jpg,Magui_Metrics.jpg,Magui.zip,,,,Magui.jpg,Magui.png,Magüí Payán,NARINO,America Latina y el Caribe (ALC),"13,457",71,190.48,1991-06-01,1998-02-01,2015-06-01,"2,141","3,899","13,457",9.0%,7.1%,35%,39%,47%,0%,0%,0%,0%,0%,0%,65%,61%,53%,5.5%,3.5%,27,39,71,229,255,409,1.6%,2.7%,80,101,190,3.5%,3.7%,16%,14%,  4.8 ,  5.1 ,9%,0.11,54%,-,44%,-,1%,-,0%,0.00,5.2,1.8,0.0,0.0,5.2,1.8,100%,100%,0%,0%,100%,100%,22,33,-,-,22,33,0.6,1.2,111,-,-,-,2%,35%,98%,35%,0%,0%,0%,0%,7,18,11.1%,5.4%,1,4,12%,20%,5,14,74%,80%,0,0,0%,1%,1,0,14%,0%
53,11.37791141,-72.23878265,Maicao_T1_T2_T3.pdf,Maicao_metrics.jpg,Maicao.zip,Maicao.jpg,Maicao_Metrics.jpg,Maicao.zip,,,,Maicao.jpg,Maicao.png,Maicao,GUAJIRA,America Latina y el Caribe (ALC),"103,542","3,231",32.04,1991-03-01,2001-03-01,2015-03-01,"76,333","75,178","103,542",-0.2%,2.3%,62%,51%,56%,0%,0%,0%,0%,0%,0%,38%,49%,44%,11.6%,0.7%,920,2948,3231,134,50,58,-9.9%,1.1%,83,25,32,-11.8%,1.6%,27%,29%,  10.2 ,  5.2 ,6%,37%,19%,44%,46%,12%,21%,7%,8%,0%,2.7,2.0,0.5,0.3,2.2,1.7,97%,88%,98%,97%,97%,88%,143,263,214,239,169,276,1.6,1.6,209,118,-,-,13%,97%,57%,92%,30%,5%,0%,0%,943,283,16.5%,-8.6%,132,126,14%,45%,360,124,38%,44%,50,12,5%,4%,401,22,43%,8%
54,8.540461145,-74.63035535,Majagual_T1_T2_T3.pdf,Majagual_metrics.jpg,Majagual.zip,Majagual.jpg,Majagual_Metrics.jpg,Majagual.zip,,,,Majagual.jpg,Majagual.png,Majagual,SUCRE,America Latina y el Caribe (ALC),"11,128",164,67.75,1987-01-01,2001-07-01,2014-07-01,"4,887","8,792","11,128",4.1%,1.8%,37%,40%,47%,0%,0%,0%,4%,1%,2%,59%,59%,51%,8.4%,1.5%,40,135,164,300,159,140,-4.4%,-1.0%,122,65,68,-4.3%,0.3%,11%,9%,  5.4 ,  5.4 ,8%,10%,90%,86%,2%,4%,0%,-,0%,0%,8.1,4.1,0.0,0.0,8.1,4.1,100%,99%,0%,0%,100%,99%,16,167,-,-,16,167,0.7,1.3,-,-,-,-,0%,100%,0%,0%,100%,100%,0%,0%,38,24,16.2%,-3.7%,4,14,9%,60%,30,7,79%,28%,3,2,7%,8%,2,1,5%,4%
55,6.699979418,-72.73215144,Malaga_T1_T2_T3.pdf,Malaga_metrics.jpg,Malaga.zip,Malaga.jpg,Malaga_Metrics.jpg,Malaga.zip,,,,Malaga.jpg,Malaga.png,Malaga,SANTANDER,America Latina y el Caribe (ALC),"14,726",273,53.93,1992-09-01,2000-12-01,2015-01-01,"11,476","13,806","14,726",2.2%,0.5%,18%,29%,30%,30%,23%,23%,2%,2%,2%,49%,45%,45%,5.3%,1.1%,151,233,273,150,108,98,-4.0%,-0.7%,76,59,54,-3.0%,-0.7%,14%,14%,  6.7 ,  6.0 ,10%,19%,63%,58%,24%,22%,1%,1%,1%,0%,2.2,1.9,1.7,1.3,0.5,0.6,100%,100%,100%,100%,97%,94%,101,121,101,108,195,236,0.9,1.1,-,72,-,-,8%,48%,50%,41%,42%,5%,0%,2%,51,22,8.0%,-5.9%,15,8,30%,37%,15,6,30%,29%,7,0,14%,2%,13,7,26%,32%
56,1.257843279,-70.2335538,Mitu_T1_T2_T3.pdf,Mitu_metrics.jpg,Mitu.zip,Mitu.jpg,Mitu_Metrics.jpg,Mitu.zip,,,,Mitu.jpg,Mitu.png,Mitú,VAUPES,America Latina y el Caribe (ALC),"11,373",244,46.60,1990-09-01,2002-01-01,2016-01-01,"3,250","8,122","11,373",8.1%,2.4%,0%,31%,34%,42%,30%,30%,6%,2%,1%,52%,37%,35%,9.4%,0.1%,83,240,244,81,54,72,-3.6%,2.0%,39,34,47,-1.3%,2.3%,17%,20%,  7.9 ,  9.0 ,3%,2%,44%,32%,49%,58%,4%,8%,0%,0%,4.3,4.0,0.0,0.0,4.3,4.0,100%,100%,0%,0%,100%,100%,73,88,-,-,73,88,4.4,15.4,186,-,-,-,6%,85%,94%,85%,0%,0%,0%,0%,110,8,24.2%,-18.8%,19,4,17%,52%,42,0,39%,2%,31,3,28%,33%,18,1,16%,13%
57,4.705040669,-74.23035005,Mosquera_T1_T2_T3.pdf,Mosquera_metrics.jpg,Mosquera.zip,Mosquera.jpg,Mosquera_Metrics.jpg,Mosquera.zip,,,,Mosquera.jpg,Mosquera.png,Mosquera,CUNDINAMARCA,America Latina y el Caribe (ALC),"113,070",57,150.54,1991-01-01,2003-11-01,2015-04-01,"5,002","39,569","113,070",4.3%,2.9%,33%,39%,48%,0%,0%,0%,0%,1%,1%,67%,60%,51%,5.9%,1.6%,23,45,57,450,310,305,-3.4%,-0.1%,148,124,151,-1.6%,1.4%,16%,2%,  7.2 , -,7%,-,24%,39%,30%,18%,7%,10%,0%,-,0.0,0.0,3.1,1.0,0.5,0.2,0%,0%,100%,72%,91%,45%,0,0,75,416,304,718,0.4,-,-,-,-,-,0%,100%,78%,100%,22%,0%,0%,0%,10,10,22.3%,11.9%,19,135,12%,23%,65,213,43%,36%,18,43,12%,7%,49,194,33%,33%
58,8.094387,-74.775371,Nechi_T1_T2_T3.pdf,Nechi_metrics.jpg,Nechi.zip,Nechi.jpg,Nechi_Metrics.jpg,Nechi.zip,,,,Nechi.jpg,Nechi.png,Nechí,ANTIOQUIA,America Latina y el Caribe (ALC),"14,749",143,103.33,1991-07-20,1999-05-23,2016-07-08,"2,830","6,547","14,749",10.7%,4.7%,0%,0%,28%,36%,50%,34%,16%,9%,3%,48%,41%,35%,8.7%,4.2%,35,69,143,154,161,159,0.5%,0.0%,81,95,103,2.0%,0.5%,14%,16%,  5.5 ,  5.6 ,8%,8%,89%,89%,3%,3%,0%,0%,0%,0%,3.6,2.4,0.0,0.0,3.6,2.4,100%,99%,0%,0%,100%,99%,58,151,-,-,58,151,0.7,0.7,-,-,-,-,0%,100%,100%,100%,0%,0%,0%,0%,22,52,15.1%,5.0%,2,9,8%,17%,4,29,17%,56%,4,4,20%,8%,12,10,55%,19%
59,5.166764,-75.520456,Neira_T1_T2_T3.pdf,Neira_metrics.jpg,Neira.zip,Neira.jpg,Neira_Metrics.jpg,Neira.zip,,,,Neira.jpg,Neira.png,Neira,CALDAS,America Latina y el Caribe (ALC),"23,212",118,196.73,1989-08-07,2000-08-21,2015-01-11,"11,907","17,678","23,212",3.6%,1.9%,0%,9%,17%,47%,42%,36%,6%,1%,1%,47%,47%,46%,3.5%,0.6%,74,108,118,302,310,365,0.2%,1.1%,161,163,197,0.1%,1.3%,18%,26%,  6.0 ,  3.4 ,8%,38%,78%,62%,12%,0%,2%,0%,0%,0%,4.5,4.0,0.0,0.0,4.5,4.0,100%,100%,0%,0%,100%,100%,71,75,-,-,71,75,0.7,0.4,-,-,-,-,21%,66%,3%,10%,76%,56%,0%,0%,16,6,3.8%,-7.5%,4,4,25%,77%,10,1,64%,23%,1,0,6%,0%,1,0,6%,0%
60,5.705152333,-77.27110034,Nuqui_T1_T2_T3.pdf,Nuqui_metrics.jpg,Nuqui.zip,Nuqui.jpg,Nuqui_Metrics.jpg,Nuqui.zip,,,,Nuqui.jpg,Nuqui.png,Nuquí,CHOCO,America Latina y el Caribe (ALC),"3,695",52,71.27,1991-02-01,1998-01-01,2015-03-01,748,"2,461","3,695",17.2%,2.4%,0%,0%,3%,15%,53%,52%,61%,16%,7%,24%,31%,38%,23.3%,3.2%,6,30,52,166,119,115,-4.9%,-0.2%,126,83,71,-6.1%,-0.9%,9%,5%,  4.6 ,  4.3 ,8%,18%,92%,82%,0%,0%,0%,0%,0%,0%,8.3,3.5,0.0,0.0,8.3,3.5,100%,100%,0%,0%,100%,100%,114,92,-,-,114,92,1.2,0.8,-,-,-,-,10%,50%,90%,50%,0%,0%,0%,0%,8,8,25.5%,0.2%,0,2,3%,24%,1,4,11%,46%,6,2,73%,30%,1,0,13%,0%
61,0.667868,-76.873188,Orito_T1_T2_T3.pdf,Orito_metrics.jpg,Orito.zip,Orito.jpg,Orito_Metrics.jpg,Orito.zip,,,,Orito.jpg,Orito.png,Orito,PUTUMAYO,America Latina y el Caribe (ALC),"49,967",432,115.78,1989-08-07,1999-06-24,2014-08-04,"15,878","21,785","49,967",3.2%,5.5%,2%,10%,15%,43%,36%,30%,2%,2%,4%,53%,52%,50%,2.1%,3.7%,200,245,432,169,185,231,0.9%,1.5%,80,89,116,1.1%,1.7%,15%,16%,  8.3 ,  6.1 ,11%,21%,44%,54%,25%,20%,11%,2%,9%,2%,1.0,1.0,0.6,0.7,0.4,0.3,96%,96%,97%,98%,75%,57%,199,217,184,202,440,592,4.6,6.0,-,-,-,-,68%,52%,32%,52%,0%,0%,0%,0%,23,97,2.5%,9.5%,11,18,47%,19%,6,22,27%,22%,1,9,5%,9%,5,49,22%,50%
62,4.791889774,-71.3350884,Orocue_T1_T2_T3.pdf,Orocue_metrics.jpg,Orocue.zip,Orocue.jpg,Orocue_Metrics.jpg,Orocue.zip,,,,Orocue.jpg,Orocue.png,Orocué,Casanare,America Latina y el Caribe (ALC),"5,507",170,32.31,1990-01-01,2000-01-01,2014-02-01,"1,324","3,107","5,507",8.5%,4.1%,29%,43%,52%,0%,0%,0%,7%,1%,1%,64%,56%,47%,9.6%,4.2%,36,94,170,103,76,61,-3.1%,-1.5%,37,33,32,-1.1%,-0.2%,22%,19%,  9.0 ,  6.5 ,10%,19%,21%,55%,49%,17%,17%,4%,2%,5%,11.0,6.0,1.2,0.8,9.8,5.2,100%,100%,100%,100%,100%,100%,18,26,137,132,18,31,0.8,2.8,-,224,-,138,0%,92%,85%,54%,15%,38%,0%,0%,28,49,21.6%,4.0%,3,10,12%,21%,18,29,65%,59%,1,2,5%,4%,5,8,18%,16%
63,10.74429158,-74.75008975,Palmar_De_Varela_T1_T2_T3.pdf,Palmar_De_Varela_metrics.jpg,Palmar_De_Varela.zip,Palmar_De_Varela.jpg,Palmar_De_Varela_Metrics.jpg,Palmar_De_Varela.zip,,,,Palmar_De_Varela.jpg,Palmar_De_Varela.png,Palmar de Varela,ATLANTICO,America Latina y el Caribe (ALC),"26,935",340,79.26,1991-03-01,1999-01-01,2011-03-01,"17,772","22,174","26,935",2.8%,1.6%,7%,58%,70%,34%,10%,8%,2%,1%,1%,57%,30%,21%,3.1%,0.7%,244,312,340,170,102,100,-6.5%,-0.1%,73,71,79,-0.3%,0.9%,21%,22%,  9.6 ,  5.3 ,7%,18%,30%,75%,34%,7%,23%,0%,6%,0%,4.2,3.8,1.5,1.3,2.6,2.5,100%,100%,100%,99%,100%,100%,64,73,141,168,92,95,1.5,4.5,-,125,-,-,2%,71%,98%,71%,0%,0%,0%,0%,113,51,13.8%,-6.5%,82,35,73%,70%,16,14,15%,28%,4,0,3%,1%,10,1,9%,2%
64,3.526810862,-76.30004865,Palmira_T1_T2_T3.pdf,Palmira_metrics.jpg,Palmira.zip,Palmira.jpg,Palmira_Metrics.jpg,Palmira.zip,,,,Palmira.jpg,Palmira.png,Palmira,VALLE DEL CAUCA,America Latina y el Caribe (ALC),"261,095","2,418",107.98,1989-07-01,2003-02-01,2015-12-01,"165,978","222,770","261,095",2.2%,1.2%,49%,48%,58%,15%,15%,11%,2%,1%,1%,34%,36%,30%,3.7%,1.9%,1152,1903,2418,219,182,154,-1.4%,-1.3%,144,117,108,-1.5%,-0.6%,21%,27%,  8.0 ,  7.9 ,9%,10%,43%,54%,38%,23%,5%,6%,4%,7%,2.5,2.1,1.4,1.1,1.1,1.0,100%,98%,96%,88%,98%,94%,148,180,264,315,232,269,1.3,3.5,-,61,110,85,0%,92%,4%,15%,94%,66%,2%,11%,465,475,4.5%,0.2%,114,187,25%,39%,200,196,43%,41%,43,57,9%,12%,108,35,23%,7%
65,10.748946,-75.107777,Piojo_T1_T2_T3.pdf,Piojo_metrics.jpg,Piojo.zip,Piojo.jpg,Piojo_Metrics.jpg,Piojo.zip,,,,Piojo.jpg,Piojo.png,Piojó,ATLANTICO,America Latina y el Caribe (ALC),"2,568",67,38.36,1990-01-01,2000-03-01,2017-01-01,"1,969","2,359","2,568",1.8%,0.5%,27%,38%,41%,0%,0%,0%,11%,1%,2%,62%,61%,57%,6.6%,0.9%,29,57,67,176,106,89,-5.0%,-1.1%,67,41,38,-4.8%,-0.4%,18%,16%,  4.4 ,  3.9 ,39%,39%,56%,60%,5%,1%,1%,0%,0%,0%,7.4,4.7,0.0,0.0,7.4,4.7,100%,100%,0%,0%,100%,100%,25,46,-,-,25,46,0.9,0.9,-,-,-,-,85%,48%,3%,15%,12%,33%,0%,0%,10,7,8.9%,-2.5%,3,2,29%,36%,4,2,41%,26%,1,1,10%,8%,2,2,20%,30%
66,2.441727173,-76.60542543,Popayan_T1_T2_T3.pdf,Popayan_metrics.jpg,Popayan.zip,Popayan.jpg,Popayan_Metrics.jpg,Popayan.zip,,,,Popayan.jpg,Popayan.png,Popayán,CAUCA,America Latina y el Caribe (ALC),"271,290","3,101",87.49,1989-08-01,1999-07-01,2015-12-01,"138,324","168,450","271,290",2.0%,2.9%,51%,53%,50%,13%,11%,14%,1%,2%,1%,35%,35%,35%,2.6%,4.1%,1229,1587,3101,172,163,134,-0.6%,-1.2%,113,106,87,-0.6%,-1.2%,24%,19%,  8.7 ,  6.9 ,9%,13%,42%,59%,33%,22%,8%,3%,7%,3%,2.9,2.2,1.3,0.9,1.6,1.2,100%,97%,95%,81%,98%,93%,109,174,257,367,199,259,1.9,7.0,87,-,138,-,8%,83%,24%,40%,65%,26%,3%,17%,232,985,2.9%,8.8%,85,263,37%,27%,96,255,42%,26%,24,86,11%,9%,26,381,11%,39%
67,13.38083056,-81.3692,Providencia_T1_T2_T3.pdf,Providencia_metrics.jpg,Providencia.zip,Providencia.jpg,Providencia_Metrics.jpg,Providencia.zip,,,,Providencia.jpg,Providencia.png,Providencia y Santa Catalina,SAN ANDRES,America Latina y el Caribe (ALC),"5,297",96,55.06,1991-07-01,2000-02-01,2015-03-01,"1,337","3,990","5,297",12.7%,1.9%,31%,168%,218%,0%,0%,0%,0%,0%,0%,152%,527%,508%,10.8%,0.6%,35,88,96,124,27,25,-17.6%,-0.5%,38,46,55,2.0%,1.3%,29%,22%, -,  4.5 ,0%,42%,23%,32%,77%,0%,0%,0%,0%,0%,4.2,1.7,0.0,0.0,4.2,1.7,100%,100%,0%,0%,100%,100%,12,64,-,-,12,64,5.7,10.9,-,-,-,-,100%,0%,0%,0%,0%,0%,0%,0%,16,48,14.1%,7.1%,1,10,4%,21%,1,9,8%,19%,5,1,32%,2%,9,28,55%,59%
68,6.18517823,-67.48127291,Puerto_Carreno_T1_T2_T3.pdf,Puerto_Carreno_metrics.jpg,Puerto_Carreno.zip,Puerto_Carreno.jpg,Puerto_Carreno_Metrics.jpg,Puerto_Carreno.zip,,,,Puerto_Carreno.jpg,Puerto_Carreno.png,Puerto Carreño,VICHADA,America Latina y el Caribe (ALC),"16,017",519,30.89,1997-10-05,2001-01-09,2016-01-11,"8,461","12,511","16,017",12.0%,1.6%,9%,17%,30%,33%,30%,25%,3%,3%,2%,55%,51%,43%,4.0%,0.9%,399,455,519,47,56,54,5.0%,-0.2%,21,27,31,8.0%,0.8%,14%,12%,  8.0 ,  5.7 ,17%,22%,44%,63%,16%,14%,13%,1%,10%,0%,0.7,0.7,0.7,0.6,0.0,0.1,97%,96%,96%,0%,100%,100%,243,237,250,253,30,34,2.4,2.9,-,-,-,-,14%,44%,86%,44%,0%,0%,0%,0%,45,69,7.7%,2.9%,21,41,46%,59%,13,23,29%,34%,1,0,3%,0%,10,5,22%,7%
69,4.31231595,-72.08070065,Puerto_Gaitan_T1_T2_T3.pdf,Puerto_Gaitan_metrics.jpg,Puerto_Gaitan.zip,Puerto_Gaitan.jpg,Puerto_Gaitan_Metrics.jpg,Puerto_Gaitan.zip,,,,Puerto_Gaitan.jpg,Puerto_Gaitan.png,Puerto Gaitán,META,America Latina y el Caribe (ALC),"7,542",152,49.62,1990-01-01,2000-01-05,2014-02-04,"3,700","5,163","7,542",3.3%,2.7%,0%,2%,25%,43%,47%,30%,10%,4%,4%,47%,48%,41%,3.4%,2.4%,76,108,152,91,91,84,0.0%,-0.6%,48,48,50,-0.1%,0.2%,23%,34%,  9.0 ,  9.9 ,5%,11%,24%,28%,59%,39%,13%,7%,0%,15%,1.0,0.9,0.0,0.2,1.0,0.7,100%,100%,100%,100%,100%,100%,232,216,262,160,145,151,1.3,2.0,-,-,-,-,0%,84%,6%,44%,94%,40%,0%,0%,110,651,27.2%,12.6%,4,15,3%,2%,9,15,8%,2%,1,0,1%,0%,3,3,3%,1%
70,0.966323,-76.406822,Puerto_Guzman_T1_T2_T3.pdf,Puerto_Guzman_metrics.jpg,Puerto_Guzman.zip,Puerto_Guzman.jpg,Puerto_Guzman_Metrics.jpg,Puerto_Guzman.zip,,,,Puerto_Guzman.jpg,Puerto_Guzman.png,Puerto Guzmán,Putumayo,America Latina y el Caribe (ALC),"15,852",78,202.68,1989-12-01,2002-01-01,2016-03-01,"6,035","6,250","15,852",0.3%,6.6%,41%,41%,44%,0%,0%,0%,11%,0%,3%,48%,58%,54%,7.0%,2.2%,24,57,78,479,263,436,-5.0%,3.6%,248,110,203,-6.7%,4.3%,22%,24%,  8.1 ,  6.9 ,5%,4%,36%,70%,52%,25%,7%,0%,0%,0%,5.1,2.9,0.0,0.0,5.1,2.9,100%,100%,0%,0%,100%,100%,24,72,-,-,24,72,0.9,1.0,-,358,-,-,17%,71%,83%,71%,0%,0%,0%,0%,10,12,6.8%,1.0%,1,4,5%,35%,9,4,86%,37%,1,1,9%,12%,0,2,0%,17%
71,-0.1947962671,-74.78131477,Puerto_Leguizamo_T1_T2_T3.pdf,Puerto_Leguizamo_metrics.jpg,Puerto_Leguizamo.zip,Puerto_Leguizamo.jpg,Puerto_Leguizamo_Metrics.jpg,Puerto_Leguizamo.zip,,,,Puerto_Leguizamo.jpg,Puerto_Leguizamo.png,Puerto Leguizamo,PUTUMAYO,America Latina y el Caribe (ALC),"19,886",230,86.65,1991-02-01,2001-01-01,2013-09-01,"7,866","10,445","19,886",2.9%,5.1%,8%,27%,41%,54%,37%,22%,2%,3%,3%,36%,33%,34%,1.4%,3.4%,129,149,230,95,104,131,0.9%,1.8%,61,70,87,1.4%,1.7%,13%,5%,  5.3 ,  3.7 ,32%,59%,57%,30%,10%,7%,2%,3%,0%,0%,3.8,2.2,0.1,0.3,3.7,2.0,100%,100%,100%,100%,100%,100%,54,136,10,222,54,133,1.5,2.5,-,131,-,-,7%,21%,93%,21%,0%,0%,0%,0%,18,52,2.1%,8.5%,4,10,21%,19%,12,34,71%,66%,0,4,3%,8%,1,4,6%,8%
72,2.941158,-73.207412,Puerto_Rico_T1_T2_T3.pdf,Puerto_Rico_metrics.jpg,Puerto_Rico.zip,Puerto_Rico.jpg,Puerto_Rico_Metrics.jpg,Puerto_Rico.zip,,,,Puerto_Rico.jpg,Puerto_Rico.png,Puerto Rico,META,America Latina y el Caribe (ALC),"7,421",141,52.72,1988-01-11,2000-02-13,2016-10-30,"4,551","5,221","7,421",1.1%,2.1%,0%,6%,25%,49%,50%,34%,7%,2%,1%,44%,42%,39%,2.3%,2.0%,77,101,141,106,89,87,-1.4%,-0.2%,59,52,53,-1.2%,0.1%,26%,18%,  13.1 ,  9.4 ,1%,2%,1%,9%,38%,86%,43%,3%,18%,0%,3.2,2.3,0.0,0.0,3.2,2.3,100%,100%,0%,0%,100%,100%,86,124,-,#DIV/0!,86,124,1.0,2.0,-,-,-,-,0%,100%,100%,100%,0%,0%,0%,0%,15,26,2.9%,3.2%,4,8,25%,29%,8,17,54%,67%,0,0,2%,0%,3,1,20%,4%
73,8.361422,-72.408645,Puerto_Santander_T1_T2_T3.pdf,Puerto_Santander_metrics.jpg,Puerto_Santander.zip,Puerto_Santander.jpg,Puerto_Santander_Metrics.jpg,Puerto_Santander.zip,,,,Puerto_Santander.jpg,Puerto_Santander.png,Puerto Santander,NORTE DE SANTANDER,America Latina y el Caribe (ALC),"13,636",82,166.14,1991-09-01,2000-09-01,2016-08-01,617,"5,988","13,636",25.2%,5.2%,0%,3%,4%,28%,59%,54%,40%,4%,4%,32%,35%,38%,14.6%,5.2%,10,36,82,94,258,270,11.2%,0.3%,64,167,166,10.7%,0.0%,15%,19%,  7.4 ,  6.8 ,2%,5%,61%,74%,33%,16%,4%,4%,0%,0%,4.0,3.7,0.0,0.0,4.0,3.7,100%,100%,0%,0%,100%,100%,59,74,-,-,59,74,1.1,0.6,-,99,-,-,2%,96%,0%,19%,98%,77%,0%,0%,16,26,27.0%,3.1%,0,1,0%,4%,0,2,2%,8%,1,14,4%,54%,15,9,94%,34%
74,4.624331,-75.762956,Quimbaya_T1_T2_T3.pdf,Quimbaya_metrics.jpg,Quimbaya.zip,Quimbaya.jpg,Quimbaya_Metrics.jpg,Quimbaya.zip,,,,Quimbaya.jpg,Quimbaya.png,Quimbaya,QUINDIO,America Latina y el Caribe (ALC),"28,645",235,121.85,1989-08-01,1997-07-01,2014-07-01,"19,740","24,439","28,645",2.7%,0.9%,15%,28%,32%,35%,28%,23%,5%,2%,3%,45%,43%,43%,3.0%,1.9%,135,172,235,266,249,213,-0.8%,-0.9%,146,142,122,-0.3%,-0.9%,21%,19%,  6.9 ,  5.2 ,9%,31%,60%,49%,27%,20%,3%,0%,0%,0%,2.6,1.9,0.0,0.0,2.6,1.9,100%,94%,0%,0%,100%,94%,110,195,-,-,110,195,0.6,1.6,-,71,-,-,4%,66%,29%,35%,68%,1%,0%,31%,23,36,3.9%,2.8%,12,11,53%,31%,7,20,31%,55%,1,1,3%,3%,3,4,13%,11%
